Date,State,Confirmed,Recovered,Deceased
2021-03-13,Tamil Nadu,188830,94637.0,149
2021-03-14,Tamil Nadu,189774,95532.0,149
2021-03-15,Tamil Nadu,190527,95891.0,-1
2021-03-16,Tamil Nadu,191350,96279.0,149
2021-03-17,Tamil Nadu,192194,96611.0,149
2021-03-18,Tamil Nadu,193178,97322.0,149
2021-03-19,Tamil Nadu,193619,97346.0,149
2021-03-20,Tamil Nadu,194333,97816.0,149
2021-03-21,Tamil Nadu,194497,97832.0,149
2021-03-22,Tamil Nadu,194560,97852.0,149
2021-03-23,Tamil Nadu,195201,98291.0,149
2021-03-24,Tamil Nadu,195789,98817.0,149
2021-03-25,Tamil Nadu,196776,98915.0,149
2021-03-26,Tamil Nadu,197125,99087.0,149
2021-03-27,Tamil Nadu,197200,99137.0,149
2021-03-28,Tamil Nadu,197947,99650.0,149
2021-03-29,Tamil Nadu,198336,99945.0,149
2021-03-30,Tamil Nadu,198681,100261.0,149
2021-03-31,Tamil Nadu,198796,100286.0,149
2021-04-01,Tamil Nadu,199238,100457.0,149
2021-04-02,Tamil Nadu,199517,100615.0,149
2021-04-03,Tamil Nadu,199730,100643.0,149
2021-04-04,Tamil Nadu,200456,100796.0,149
2021-04-05,Tamil Nadu,200867,100881.0,149
2021-04-06,Tamil Nadu,201126,100902.0,149
2021-04-07,Tamil Nadu,201895,101213.0,149
2021-04-08,Tamil Nadu,202491,101311.0,149
2021-04-09,Tamil Nadu,202840,101323.0,149
2021-04-10,Tamil Nadu,203051,101421.0,149
2021-04-11,Tamil Nadu,203867,102030.0,149
2021-04-12,Tamil Nadu,203987,102084.0,149
2021-04-13,Tamil Nadu,203995,102088.0,149
2021-04-14,Tamil Nadu,204694,102691.0,149
2021-04-15,Tamil Nadu,205452,103050.0,149
2021-04-16,Tamil Nadu,205990,103118.0,149
2021-04-17,Tamil Nadu,206300,103221.0,154
2021-04-18,Tamil Nadu,206329,103250.0,162
2021-04-19,Tamil Nadu,206712,103459.0,167
N/A,Tamil Nadu,unknown,103904.0,167
2021-04-21,Tamil Nadu,207337,103952.0,177
2021-04-22,Tamil Nadu,207377,103958.0,177
2021-04-23,Tamil Nadu,208308,104449.0,177
2021-04-24,Tamil Nadu,209132,104879.0,177
2021-04-25,Tamil Nadu,209939,105533.0,177
2021-04-26,Tamil Nadu,210814,106261.0,177
2021-04-27,Tamil Nadu,210931,106313.0,177
2021-04-28,Tamil Nadu,211408,106646.0,177
2021-04-29,Tamil Nadu,211546,106661.0,177
2021-04-30,Tamil Nadu,211620,106691.0,177
2021-05-01,Tamil Nadu,211884,106877.0,177
2021-05-02,Tamil Nadu,212462,107083.0,177
2021-05-03,Tamil Nadu,213063,107393.0,177
2021-05-04,Tamil Nadu,213902,107430.0,177
2021-05-05,Tamil Nadu,214430,107765.0,177
2021-05-06,Tamil Nadu,215216,108515.0,177
2021-05-07,Tamil Nadu,215268,108537.0,177
N/A,Tamil Nadu,216140,109341.0,177
2021-05-09,Tamil Nadu,216967,110035.0,177
2021-05-10,Tamil Nadu,217126,110053.0,182
2021-05-11,Tamil Nadu,217576,110159.0,182
2021-05-12,Tamil Nadu,218064,110354.0,182
2021-05-13,Tamil Nadu,218710,110977.0,182
2021-05-14,Tamil Nadu,219157,111066.0,182
2021-05-15,Tamil Nadu,219819,111156.0,185
2021-05-16,Tamil Nadu,220780,111585.0,185
2021-05-17,Tamil Nadu,221646,111912.0,185
2021-05-18,Tamil Nadu,221929,112051.0,185
2021-05-19,Tamil Nadu,221974,112073.0,185
2021-05-20,Tamil Nadu,222241,112222.0,185
2021-05-21,Tamil Nadu,223145,112701.0,185
2021-05-22,Tamil Nadu,223587,112984.0,185
2021-05-23,Tamil Nadu,223604,112998.0,185
2021-05-24,Tamil Nadu,224011,113048.0,185
2021-05-25,Tamil Nadu,224446,113049.0,185
2021-05-26,Tamil Nadu,225126,113630.0,185
2021-05-27,Tamil Nadu,225396,113875.0,185
2021-05-28,Tamil Nadu,226194,114671.0,191
2021-05-29,Tamil Nadu,226354,114740.0,191
2021-05-30,Tamil Nadu,226473,,191
2021-05-31,Tamil Nadu,226549,114795.0,191
2021-06-01,Tamil Nadu,226752,114935.0,194
2021-06-02,Tamil Nadu,227100,115066.0,194
2021-06-03,Tamil Nadu,227125,115068.0,194
2021-06-04,Tamil Nadu,227976,115430.0,194
2021-06-05,Tamil Nadu,228805,115816.0,194
2021-06-06,Tamil Nadu,229639,,194
2021-06-07,Tamil Nadu,230073,116175.0,194
2021-06-08,Tamil Nadu,230622,116488.0,194
2021-06-09,Tamil Nadu,231425,116539.0,194
2021-06-10,Tamil Nadu,231861,116716.0,194
2021-06-11,Tamil Nadu,232630,116920.0,194
2021-06-12,Tamil Nadu,233174,116979.0,194
2021-06-13,Tamil Nadu,233807,117429.0,194
2021-06-14,Tamil Nadu,234699,118244.0,194
2021-06-15,Tamil Nadu,235012,118395.0,194
2021-06-16,Tamil Nadu,235175,118413.0,194
N/A,Tamil Nadu,235262,118436.0,194
2021-06-18,Tamil Nadu,235602,118638.0,194
2021-06-19,Tamil Nadu,235706,118665.0,194
2021-06-20,Tamil Nadu,236467,118916.0,194
2021-06-21,Tamil Nadu,236764,118972.0,194
2021-06-22,Tamil Nadu,237489,,194
2021-06-23,Tamil Nadu,237983,119902.0,194
2021-06-24,Tamil Nadu,238284,119977.0,194
2021-06-25,Tamil Nadu,238858,120157.0,194
2021-06-26,Tamil Nadu,239533,120579.0,194
2021-06-27,Tamil Nadu,239736,120705.0,194
2021-06-28,Tamil Nadu,240069,120810.0,194
2021-06-29,Tamil Nadu,240514,120969.0,194
2021-06-30,Tamil Nadu,241013,121435.0,194
2020-03-01,Uttar Pradesh,451,70.0,9
2020-03-02,Uttar Pradesh,1079,428.0,9
2020-03-03,Uttar Pradesh,1241,528.0,9
2020-03-04,Uttar Pradesh,1481,607.0,-1
2020-03-05,Uttar Pradesh,2103,711.0,9
2020-03-06,Uttar Pradesh,2800,828.0,9
2020-03-07,Uttar Pradesh,3738,1673.0,9
2020-03-08,Uttar Pradesh,3861,1705.0,9
2020-03-09,Uttar Pradesh,4462,2002.0,9
2020-03-10,Uttar Pradesh,4891,2047.0,9
2020-03-11,Uttar Pradesh,5237,2318.0,9
2020-03-12,Uttar Pradesh,5951,2372.0,16
2020-03-13,Uttar Pradesh,6774,3194.0,20
2020-03-14,Uttar Pradesh,6776,3196.0,20
2020-03-15,Uttar Pradesh,6784,3202.0,-1
2020-03-16,Uttar Pradesh,6786,3203.0,20
2020-03-17,Uttar Pradesh,6941,3287.0,20
2020-03-18,Uttar Pradesh,7247,3388.0,20
2020-03-19,Uttar Pradesh,7917,3449.0,20
2020-03-20,Uttar Pradesh,8599,,20
2020-03-21,Uttar Pradesh,8893,3689.0,20
2020-03-22,Uttar Pradesh,9108,3830.0,20
2020-03-23,Uttar Pradesh,9526,4172.0,20
2020-03-24,Uttar Pradesh,10250,4805.0,20
2020-03-25,Uttar Pradesh,10965,5168.0,20
2020-03-26,Uttar Pradesh,11609,5290.0,20
2020-03-27,Uttar Pradesh,11897,5312.0,20
N/A,Uttar Pradesh,12520,5405.0,20
2020-03-29,,12651,5478.0,20
2020-03-30,Uttar Pradesh,13572,6193.0,20
2020-03-31,Uttar Pradesh,14055,6544.0,20
2020-04-01,Uttar Pradesh,14070,6556.0,20
2020-04-02,Uttar Pradesh,14644,6959.0,20
2020-04-03,Uttar Pradesh,15116,7072.0,20
2020-04-04,Uttar Pradesh,15246,7199.0,20
2020-04-05,Uttar Pradesh,15615,7564.0,20
2020-04-06,Uttar Pradesh,15834,7648.0,20
2020-04-07,,16429,8122.0,20
2020-04-08,Uttar Pradesh,16439,8132.0,20
2020-04-09,Uttar Pradesh,17125,8177.0,20
2020-04-10,Uttar Pradesh,18060,8374.0,20
2020-04-11,Uttar Pradesh,18555,8840.0,20
2020-04-12,Uttar Pradesh,19460,9507.0,20
2020-04-13,Uttar Pradesh,20453,10209.0,-1
2020-04-14,Uttar Pradesh,20453,10209.0,20
2020-04-15,Uttar Pradesh,21180,10253.0,20
2020-04-16,Uttar Pradesh,21874,10269.0,20
2020-04-17,Uttar Pradesh,21976,10356.0,-1
2020-04-18,Uttar Pradesh,22575,10764.0,20
2020-04-19,Uttar Pradesh,23499,10951.0,20
2020-04-20,Uttar Pradesh,23925,11245.0,20
2020-04-21,Uttar Pradesh,24016,11300.0,20
2020-04-22,Uttar Pradesh,24699,11532.0,20
2020-04-23,Uttar Pradesh,24903,11721.0,20
2020-04-24,Uttar Pradesh,25548,12156.0,20
2020-04-25,Uttar Pradesh,25646,12241.0,20
2020-04-26,Uttar Pradesh,25659,12253.0,20
2020-04-27,Uttar Pradesh,26134,12507.0,20
2020-04-28,Uttar Pradesh,26418,12618.0,20
2020-04-29,Uttar Pradesh,26585,12749.0,20
2020-04-30,Uttar Pradesh,unknown,12765.0,20
2020-05-01,Uttar Pradesh,27618,13038.0,20
2020-05-02,Uttar Pradesh,27626,13041.0,20
2020-05-03,Uttar Pradesh,27822,13066.0,20
N/A,Uttar Pradesh,28324,13434.0,20
2020-05-05,Uttar Pradesh,28883,13532.0,20
2020-05-06,Uttar Pradesh,28913,13561.0,20
2020-05-07,Uttar Pradesh,29028,13635.0,20
2020-05-08,Uttar Pradesh,29453,13797.0,20
2020-05-09,Uttar Pradesh,30030,14288.0,20
2020-05-10,Uttar Pradesh,30432,14573.0,20
2020-05-11,Uttar Pradesh,30474,14583.0,20
2020-05-12,Uttar Pradesh,31278,14630.0,20
2020-05-13,Uttar Pradesh,31898,14928.0,20
2020-05-14,Uttar Pradesh,32543,14953.0,20
2020-05-15,Uttar Pradesh,33305,15288.0,20
2020-05-16,Uttar Pradesh,33650,15474.0,20
2020-05-17,Uttar Pradesh,34059,15808.0,20
2020-05-18,Uttar Pradesh,34743,16156.0,20
2020-05-19,Uttar Pradesh,34981,16254.0,20
2020-05-20,Uttar Pradesh,35072,16314.0,20
2020-05-21,Uttar Pradesh,35482,16385.0,20
2020-05-22,Uttar Pradesh,36001,16813.0,20
2020-05-23,Uttar Pradesh,36373,16895.0,20
2020-05-24,Uttar Pradesh,36686,17205.0,20
2020-05-25,Uttar Pradesh,36753,17234.0,24
2020-05-26,Uttar Pradesh,37197,17640.0,24
2020-05-27,Uttar Pradesh,37281,17691.0,24
2020-05-28,Uttar Pradesh,37915,17826.0,24
2020-05-29,Uttar Pradesh,37936,17829.0,24
2020-05-30,Uttar Pradesh,38860,18156.0,24
2020-05-31,Uttar Pradesh,39114,18362.0,24
2020-06-01,Uttar Pradesh,39945,18945.0,24
2020-06-02,Uttar Pradesh,40635,19546.0,24
2020-06-03,Uttar Pradesh,40847,19676.0,24
2020-06-04,Uttar Pradesh,41651,20461.0,24
2020-06-05,Uttar Pradesh,42248,20666.0,24
2020-06-06,Uttar Pradesh,43077,21289.0,24
2020-06-07,Uttar Pradesh,43643,21320.0,24
2020-06-08,Uttar Pradesh,44436,21764.0,24
2020-06-09,Uttar Pradesh,45002,21972.0,24
2020-06-10,Uttar Pradesh,45798,22656.0,24
2020-06-11,,46402,23220.0,24
2020-06-12,Uttar Pradesh,47051,23607.0,24
2020-06-13,Uttar Pradesh,47370,23803.0,24
2020-06-14,Uttar Pradesh,47533,23952.0,29
2020-06-15,Uttar Pradesh,48308,24021.0,29
2020-06-16,Uttar Pradesh,48515,24074.0,29
2020-06-17,Uttar Pradesh,48840,24090.0,29
2020-06-18,Uttar Pradesh,49272,24510.0,29
2020-06-19,Uttar Pradesh,49871,24899.0,29
2020-06-20,Uttar Pradesh,50137,25043.0,29
2020-06-21,Uttar Pradesh,50973,25323.0,31
2020-06-22,Uttar Pradesh,51388,25360.0,31
2020-06-23,Uttar Pradesh,51569,25379.0,31
2020-06-24,Uttar Pradesh,52256,25614.0,31
2020-06-25,Uttar Pradesh,53252,26110.0,31
2020-06-26,Uttar Pradesh,53997,26139.0,31
2020-06-27,Uttar Pradesh,54755,26780.0,31
2020-06-28,Uttar Pradesh,55348,26804.0,31
2020-06-29,Uttar Pradesh,56136,27410.0,31
2020-06-30,Uttar Pradesh,unknown,27482.0,38
2020-07-01,Uttar Pradesh,57257,27531.0,38
2020-07-02,Uttar Pradesh,57401,27588.0,38
2020-07-03,Uttar Pradesh,58148,27860.0,38
2020-07-04,Uttar Pradesh,58980,28586.0,38
2020-07-05,Uttar Pradesh,59242,28742.0,38
2020-07-06,Uttar Pradesh,59594,28975.0,38
2020-07-07,Uttar Pradesh,60061,29230.0,38
2020-07-08,Uttar Pradesh,61009,29925.0,38
2020-07-09,Uttar Pradesh,61592,29955.0,38
2020-07-10,Uttar Pradesh,61945,30201.0,38
2020-07-11,Uttar Pradesh,62739,30477.0,38
2020-07-12,Uttar Pradesh,63081,30687.0,38
2020-07-13,Uttar Pradesh,63355,30856.0,42
2020-07-14,Uttar Pradesh,63499,30921.0,-1
2020-07-15,Uttar Pradesh,64308,31709.0,42
2020-07-16,Uttar Pradesh,64425,31799.0,42
2020-07-17,Uttar Pradesh,65213,32008.0,42
2020-07-18,Uttar Pradesh,65710,32259.0,42
2020-07-19,Uttar Pradesh,66157,32341.0,42
2020-07-20,Uttar Pradesh,66394,32348.0,42
2020-07-21,Uttar Pradesh,66509,32363.0,42
2020-07-22,Uttar Pradesh,67153,32389.0,42
2020-07-23,Uttar Pradesh,68036,33130.0,42
2020-07-24,Uttar Pradesh,68466,33293.0,42
2020-07-25,Uttar Pradesh,68932,33500.0,42
2020-07-26,Uttar Pradesh,69812,33704.0,42
2020-07-27,Uttar Pradesh,70589,34449.0,42
2020-07-28,Uttar Pradesh,70671,34478.0,42
2020-07-29,Uttar Pradesh,70786,34567.0,42
2020-07-30,Uttar Pradesh,71558,34966.0,42
2020-07-31,Uttar Pradesh,72317,35098.0,42
2020-08-01,Uttar Pradesh,73130,35738.0,42
2020-08-02,Uttar Pradesh,73557,35901.0,42
2020-08-03,Uttar Pradesh,73785,36041.0,42
2020-08-04,Uttar Pradesh,74209,36188.0,42
2020-08-05,Uttar Pradesh,75195,36860.0,42
2020-08-06,Uttar Pradesh,unknown,36940.0,42
2020-08-07,Uttar Pradesh,75740,37016.0,42
2020-08-08,Uttar Pradesh,76186,,42
2020-08-09,Uttar Pradesh,76785,37296.0,42
2020-08-10,Uttar Pradesh,77661,38111.0,42
2020-08-11,Uttar Pradesh,77810,38237.0,42
2020-08-12,Uttar Pradesh,78488,38280.0,-1
2020-08-13,Uttar Pradesh,79161,38745.0,42
2020-08-14,Uttar Pradesh,79497,38866.0,42
2020-08-15,Uttar Pradesh,79675,39036.0,42
2020-08-16,Uttar Pradesh,79845,39041.0,42
2020-08-17,Uttar Pradesh,unknown,39318.0,47
2020-08-18,Uttar Pradesh,80683,39339.0,47
2020-08-19,Uttar Pradesh,81550,39871.0,47
2020-08-20,Uttar Pradesh,82244,40083.0,47
2020-08-21,Uttar Pradesh,82764,40528.0,47
2020-08-22,Uttar Pradesh,82849,40593.0,47
2020-08-23,Uttar Pradesh,82952,40652.0,47
2020-08-24,Uttar Pradesh,83555,41116.0,47
2020-08-25,Uttar Pradesh,84112,41516.0,47
2020-08-26,Uttar Pradesh,84300,41702.0,47
2020-08-27,Uttar Pradesh,84952,41885.0,47
2020-08-28,Uttar Pradesh,85289,41987.0,47
2020-08-29,Uttar Pradesh,85908,42236.0,47
2020-08-30,Uttar Pradesh,85952,42276.0,47
2020-08-31,Uttar Pradesh,86405,42589.0,47
2020-09-01,Uttar Pradesh,87269,42809.0,47
2020-09-02,Uttar Pradesh,87950,43303.0,47
2020-09-03,,88795,43601.0,47
2020-09-04,Uttar Pradesh,89708,44257.0,47
2020-09-05,Uttar Pradesh,89940,44469.0,47
2020-09-06,Uttar Pradesh,90435,44717.0,47
2020-09-07,Uttar Pradesh,90682,44922.0,47
2020-09-08,Uttar Pradesh,90966,45040.0,47
2020-09-09,Uttar Pradesh,91058,45121.0,47
2020-09-10,Uttar Pradesh,91513,45166.0,47
2020-09-11,Uttar Pradesh,91540,45185.0,52
2020-09-12,Uttar Pradesh,91686,45311.0,52
2020-09-13,Uttar Pradesh,91919,45522.0,52
2020-09-14,Uttar Pradesh,92589,45908.0,52
2020-09-15,Uttar Pradesh,92673,45968.0,52
2020-09-16,Uttar Pradesh,93659,46646.0,52
2020-09-17,Uttar Pradesh,93675,46660.0,52
2020-09-18,Uttar Pradesh,94135,46828.0,52
2020-09-19,Uttar Pradesh,94591,47079.0,52
2020-09-20,Uttar Pradesh,94877,47126.0,52
2020-09-21,Uttar Pradesh,95630,47655.0,52
2020-09-22,Uttar Pradesh,95761,47701.0,52
2020-09-23,Uttar Pradesh,96612,48502.0,52
2020-09-24,Uttar Pradesh,97159,48684.0,52
2020-09-25,Uttar Pradesh,97501,48884.0,52
2020-09-26,Uttar Pradesh,97540,48913.0,52
2020-09-27,Uttar Pradesh,98104,49085.0,52
2020-09-28,Uttar Pradesh,98735,49149.0,52
2020-09-29,Uttar Pradesh,99456,49515.0,52
2020-09-30,Uttar Pradesh,100380,49620.0,52
2020-10-01,Uttar Pradesh,101067,49644.0,52
2020-10-02,Uttar Pradesh,101174,49751.0,52
2020-10-03,Uttar Pradesh,101926,49862.0,52
2020-10-04,Uttar Pradesh,102163,49966.0,52
2020-10-05,Uttar Pradesh,102694,50462.0,52
2020-10-06,Uttar Pradesh,103369,50723.0,52
2020-10-07,Uttar Pradesh,103949,50809.0,52
2020-10-08,Uttar Pradesh,104666,51065.0,52
2020-10-09,Uttar Pradesh,104859,51079.0,52
2020-10-10,,105375,51459.0,52
2020-10-11,Uttar Pradesh,106041,52064.0,52
2020-10-12,Uttar Pradesh,106215,52211.0,52
2020-10-13,Uttar Pradesh,106287,52266.0,52
2020-10-14,Uttar Pradesh,106956,52406.0,52
2020-10-15,Uttar Pradesh,107747,52875.0,52
2020-10-16,Uttar Pradesh,108213,53231.0,57
2020-10-17,Uttar Pradesh,108783,53270.0,57
2020-10-18,Uttar Pradesh,109301,53701.0,57
2020-10-19,Uttar Pradesh,110247,53747.0,57
2020-10-20,Uttar Pradesh,110918,54209.0,65
2020-10-21,Uttar Pradesh,111009,54288.0,65
2020-10-22,Uttar Pradesh,111745,54846.0,65
2020-10-23,Uttar Pradesh,111805,54875.0,65
2020-10-24,Uttar Pradesh,112215,55109.0,65
2020-10-25,Uttar Pradesh,112422,55235.0,65
2020-10-26,Uttar Pradesh,112531,55272.0,65
2020-10-27,Uttar Pradesh,113019,55518.0,-1
2020-10-28,Uttar Pradesh,113621,55628.0,65
2020-10-29,Uttar Pradesh,114083,55697.0,65
2020-10-30,,114860,,65
2020-10-31,Uttar Pradesh,115190,56525.0,65
2020-11-01,Uttar Pradesh,115316,56596.0,65
2020-11-02,Uttar Pradesh,116223,56967.0,65
2020-11-03,Uttar Pradesh,116626,57063.0,65
2020-11-04,Uttar Pradesh,117073,57193.0,68
2020-11-05,Uttar Pradesh,unknown,57804.0,68
2020-11-06,Uttar Pradesh,117986,57922.0,68
2020-11-07,Uttar Pradesh,118509,57998.0,68
2020-11-08,Uttar Pradesh,118781,58112.0,68
2020-11-09,Uttar Pradesh,119334,58331.0,68
2020-11-10,Uttar Pradesh,119457,58452.0,74
2020-11-11,Uttar Pradesh,119510,58456.0,74
2020-11-12,Uttar Pradesh,120486,58874.0,74
2020-11-13,Uttar Pradesh,121411,59459.0,74
2020-11-14,Uttar Pradesh,121727,59462.0,74
2020-11-15,Uttar Pradesh,122160,59857.0,79
2020-11-16,Uttar Pradesh,122507,60067.0,79
2020-11-17,Uttar Pradesh,122875,60230.0,79
2020-11-18,Uttar Pradesh,123069,60247.0,79
2020-11-19,Uttar Pradesh,124011,60567.0,79
2020-11-20,Uttar Pradesh,124944,61317.0,79
2020-11-21,Uttar Pradesh,125631,61903.0,79
2020-11-22,Uttar Pradesh,125895,61987.0,79
2020-11-23,Uttar Pradesh,126806,62276.0,79
2020-11-24,Uttar Pradesh,126946,62385.0,79
2020-11-25,Uttar Pradesh,127678,62390.0,79
2020-11-26,Uttar Pradesh,128178,62557.0,79
2020-11-27,Uttar Pradesh,129147,63181.0,79
2020-11-28,Uttar Pradesh,129989,63573.0,79
2020-11-29,Uttar Pradesh,130618,64062.0,79
2020-11-30,Uttar Pradesh,131448,64691.0,79
2020-12-01,Uttar Pradesh,132146,65106.0,79
2020-12-02,Uttar Pradesh,132675,65163.0,79
2020-12-03,Uttar Pradesh,133425,65650.0,79
2020-12-04,Uttar Pradesh,134125,65730.0,79
2020-12-05,Uttar Pradesh,134326,65876.0,79
2020-12-06,Uttar Pradesh,134726,66100.0,79
2020-12-07,Uttar Pradesh,135354,66273.0,79
2020-12-08,Uttar Pradesh,136343,66753.0,79
2020-12-09,Uttar Pradesh,136673,66987.0,79
2020-12-10,Uttar Pradesh,136673,66987.0,79
2020-12-11,Uttar Pradesh,137562,67488.0,79
2020-12-12,Uttar Pradesh,138220,67901.0,79
2020-12-13,Uttar Pradesh,138446,67905.0,84
2020-12-14,Uttar Pradesh,139282,68278.0,84
2020-12-15,Uttar Pradesh,139636,68300.0,84
2020-12-16,Uttar Pradesh,140047,68553.0,84
2020-12-17,Uttar Pradesh,140258,68736.0,84
2020-12-18,Uttar Pradesh,140683,69019.0,88
2020-12-19,Uttar Pradesh,141407,69738.0,88
2020-12-20,Uttar Pradesh,142204,69910.0,88
2020-12-21,Uttar Pradesh,143104,70249.0,88
2020-12-22,Uttar Pradesh,143985,70903.0,88
2020-12-23,Uttar Pradesh,144035,70927.0,88
2020-12-24,Uttar Pradesh,144822,71475.0,88
2020-12-25,Uttar Pradesh,144961,71531.0,88
2020-12-26,Uttar Pradesh,145855,71590.0,88
2020-12-27,Uttar Pradesh,146681,,88
2020-12-28,Uttar Pradesh,147545,72850.0,91
2020-12-29,Uttar Pradesh,147895,72904.0,91
2020-12-30,Uttar Pradesh,148442,73017.0,91
2020-12-31,Uttar Pradesh,149078,73590.0,91
2021-01-01,Uttar Pradesh,149648,73876.0,91
2021-01-02,Uttar Pradesh,149721,73898.0,91
2021-01-03,Uttar Pradesh,150495,74011.0,91
2021-01-04,Uttar Pradesh,150694,74126.0,91
2021-01-05,Uttar Pradesh,151323,74353.0,91
2021-01-06,Uttar Pradesh,152153,74756.0,91
2021-01-07,Uttar Pradesh,153104,75610.0,91
2021-01-08,Uttar Pradesh,154038,76206.0,91
2021-01-09,Uttar Pradesh,154055,76222.0,91
2021-01-10,Uttar Pradesh,154555,76708.0,91
2021-01-11,Uttar Pradesh,154863,76917.0,91
2021-01-12,Uttar Pradesh,154957,77004.0,91
2021-01-13,Uttar Pradesh,155220,77116.0,91
2021-01-14,Uttar Pradesh,155430,77312.0,91
2021-01-15,Uttar Pradesh,155510,77329.0,91
2021-01-16,Uttar Pradesh,155910,77387.0,91
2021-01-17,Uttar Pradesh,156425,77456.0,91
2021-01-18,Uttar Pradesh,157298,78023.0,91
2021-01-19,Uttar Pradesh,157737,78268.0,91
2021-01-20,Uttar Pradesh,158340,78828.0,91
N/A,Uttar Pradesh,159322,79075.0,91
2021-01-22,Uttar Pradesh,159821,79188.0,91
2021-01-23,Uttar Pradesh,160718,79886.0,91
2021-01-24,Uttar Pradesh,161426,80043.0,91
2021-01-25,Uttar Pradesh,162275,80749.0,91
2021-01-26,Uttar Pradesh,162952,81010.0,91
2021-01-27,Uttar Pradesh,163136,81067.0,91
2021-01-28,Uttar Pradesh,163525,81376.0,91
2021-01-29,Uttar Pradesh,164369,81473.0,91
2021-01-30,Uttar Pradesh,164724,81678.0,91
2021-01-31,Uttar Pradesh,164838,81749.0,-1
2021-02-01,Uttar Pradesh,165794,82043.0,91
2021-02-02,Uttar Pradesh,166079,82192.0,91
2021-02-03,Uttar Pradesh,166328,82279.0,91
2021-02-04,Uttar Pradesh,166586,82359.0,91
2021-02-05,Uttar Pradesh,167189,82886.0,91
2021-02-06,Uttar Pradesh,167887,83569.0,-1
2021-02-07,Uttar Pradesh,167960,83641.0,91
2021-02-08,Uttar Pradesh,168035,83712.0,91
2021-02-09,Uttar Pradesh,168138,83726.0,91
2021-02-10,Uttar Pradesh,168831,84393.0,91
2021-02-11,Uttar Pradesh,168961,84482.0,91
2021-02-12,Uttar Pradesh,169394,84549.0,91
2021-02-13,Uttar Pradesh,169849,84622.0,91
2021-02-14,Uttar Pradesh,170617,84754.0,91
2021-02-15,Uttar Pradesh,171279,85272.0,91
2021-02-16,Uttar Pradesh,171576,85449.0,91
2021-02-17,Uttar Pradesh,171602,85462.0,91
2021-02-18,Uttar Pradesh,172320,85612.0,91
2021-02-19,Uttar Pradesh,173070,85935.0,91
N/A,Uttar Pradesh,174052,86691.0,91
2021-02-21,Uttar Pradesh,174527,86829.0,91
2021-02-22,Uttar Pradesh,174864,87034.0,91
2021-02-23,Uttar Pradesh,175044,87196.0,91
N/A,Uttar Pradesh,175914,87204.0,91
2021-02-25,Uttar Pradesh,176567,87767.0,91
2021-02-26,Uttar Pradesh,177058,87962.0,91
2021-02-27,Uttar Pradesh,177555,88326.0,91
2021-02-28,Uttar Pradesh,178121,88534.0,91
2021-03-01,Uttar Pradesh,178921,88849.0,91
2021-03-02,Uttar Pradesh,179057,88942.0,91
2021-03-03,Uttar Pradesh,179881,88972.0,91
2021-03-04,Uttar Pradesh,180620,89157.0,91
2021-03-05,Uttar Pradesh,181582,89228.0,91
2021-03-06,Uttar Pradesh,182343,89886.0,91
2021-03-07,Uttar Pradesh,182924,90007.0,94
2021-03-08,Uttar Pradesh,182939,90022.0,94
2021-03-09,Uttar Pradesh,183591,90229.0,94
2021-03-10,Uttar Pradesh,184572,90605.0,94
2021-03-11,Uttar Pradesh,184590,90610.0,94
2021-03-12,Uttar Pradesh,185012,90947.0,94
2021-03-13,Uttar Pradesh,185609,90973.0,94
2021-03-14,Uttar Pradesh,186007,91270.0,94
2021-03-15,Uttar Pradesh,186118,91273.0,94
2021-03-16,Uttar Pradesh,186476,91561.0,94
2021-03-17,Uttar Pradesh,186487,91565.0,102
2021-03-18,Uttar Pradesh,186867,91628.0,102
2021-03-19,Uttar Pradesh,187731,92134.0,102
2021-03-20,Uttar Pradesh,188619,92487.0,102
2021-03-21,Uttar Pradesh,188627,92487.0,102
2021-03-22,Uttar Pradesh,189417,92531.0,102
2021-03-23,Uttar Pradesh,189440,92550.0,102
2021-03-24,Uttar Pradesh,189761,92857.0,102
2021-03-25,Uttar Pradesh,190325,93169.0,102
2021-03-26,Uttar Pradesh,190668,93172.0,102
2021-03-27,Uttar Pradesh,191642,93820.0,102
2021-03-28,Uttar Pradesh,192048,94118.0,102
2021-03-29,Uttar Pradesh,192708,94604.0,102
2021-03-30,Uttar Pradesh,193026,94884.0,102
2021-03-31,Uttar Pradesh,194005,95082.0,102
2021-04-01,Uttar Pradesh,194086,95110.0,107
2021-04-02,Uttar Pradesh,194639,95581.0,107
2021-04-03,Uttar Pradesh,195095,95791.0,107
2021-04-04,Uttar Pradesh,195960,96349.0,107
2021-04-05,Uttar Pradesh,196122,96364.0,107
2021-04-06,Uttar Pradesh,196756,96479.0,107
2021-04-07,Uttar Pradesh,197260,96560.0,107
2021-04-08,Uttar Pradesh,197389,96583.0,107
2021-04-09,Uttar Pradesh,197966,97132.0,107
2021-04-10,Uttar Pradesh,198064,97160.0,107
2021-04-11,Uttar Pradesh,198726,97773.0,107
N/A,Uttar Pradesh,199339,97896.0,107
2021-04-13,Uttar Pradesh,200055,98239.0,107
2021-04-14,Uttar Pradesh,200879,98429.0,107
2021-04-15,Uttar Pradesh,201296,98454.0,107
2021-04-16,Uttar Pradesh,201564,98606.0,107
2021-04-17,Uttar Pradesh,202428,99400.0,107
2021-04-18,Uttar Pradesh,203336,99980.0,107
2021-04-19,Uttar Pradesh,204177,100131.0,107
